numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,numeric9,numeric10,numeric11,numeric12,numeric13,numeric14,numeric15,numeric16,numeric17,numeric18,numeric19,numeric20,class
0.617901,0.694158,0.237094,0.00296,0.381633,0.52241,0.578496,0.261174,0.578339,0.882839,0.61142,0.345913,0.749476,0.13348,0.710755,0.219247,0.561558,0.42563,0.229274,0.149453,0 
0.124289,0.456966,0.999558,0.256137,0.188507,0.94208,0.738878,0.461087,0.589831,0.857945,0.662856,0.846206,0.597816,0.88611,0.360808,0.36231,0.28064,0.243898,0.388953,0.681153,1 
0.601788,0.273673,0.097284,0.737968,0.727875,0.742224,0.921689,0.172926,0.94573,0.791577,0.744993,0.44729,0.662014,0.878068,0.958912,0.883699,0.190143,0.83825,0.543472,0.259874,0 
0.416923,0.428225,0.821278,0.871187,0.985308,0.297241,0.541077,0.169909,0.32984,0.37692,0.598397,0.187591,0.757802,0.094218,0.010578,0.951911,0.781804,0.649236,0.729383,0.020452,1 
0.078465,0.838268,0.496403,0.071262,0.773048,0.547965,0.224808,0.213686,0.23136,0.098256,0.325572,0.312819,0.177906,0.069681,0.987109,0.157096,0.753255,0.115044,0.664336,0.740888,0 
0.073749,0.525797,0.936484,0.282627,0.963149,0.00034,0.452577,0.853842,0.788492,0.144402,0.899288,0.65566,0.75139,0.722962,0.797971,0.046654,0.561196,0.578646,0.465981,0.399612,0 
0.147898,0.4333,0.661969,0.744637,0.960303,0.497472,0.275649,0.942139,0.439036,0.92675,0.919619,0.821674,0.454028,0.684454,0.434129,0.321201,0.852665,0.29691,0.125253,0.166205,0 
0.777442,0.320544,0.02277,0.039299,0.080891,0.079318,0.566082,0.508266,0.990789,0.376491,0.90487,0.204143,0.160065,0.436503,0.435723,0.87086,0.373537,0.290727,0.286804,0.944032,0 
0.477544,0.185148,0.209696,0.258929,0.548738,0.358494,0.740885,0.33625,0.92476,0.716127,0.554906,0.449228,0.482187,0.507994,0.646994,0.336729,0.466117,0.10821,0.35517,0.994361,1 
0.250935,0.389343,0.259993,0.449287,0.64325,0.986221,0.684785,0.804278,0.725688,0.952119,0.859968,0.1227,0.784186,0.924408,0.812199,0.918502,0.561604,0.937266,0.692333,0.113905,0 
0.936927,0.445834,0.5658,0.332378,0.142043,0.959156,0.654809,0.305612,0.796988,0.918556,0.643855,0.99061,0.369785,0.103576,0.938334,0.716597,0.148428,0.899366,0.700637,0.31139,0 
0.450251,0.217432,0.078913,0.692968,0.587899,0.725895,0.290765,0.85437,0.061265,0.315938,0.127457,0.518687,0.55125,0.407844,0.003792,0.995794,0.553875,0.783086,0.894627,0.933611,1 
0.912206,0.118129,0.371069,0.724034,0.078784,0.291167,0.477725,0.297357,0.672667,0.834729,0.376921,0.918842,0.782897,0.615132,0.526664,0.387259,0.514151,0.933999,0.656159,0.727586,0 
0.470536,0.767563,0.956032,0.068696,0.229911,0.786254,0.709968,0.901743,0.373848,0.130055,0.060307,0.326081,0.307261,0.654385,0.722196,0.206951,0.926933,0.506767,0.23923,0.392786,0 
0.179641,0.446296,0.808075,0.26988,0.688226,0.27594,0.790385,0.968289,0.917954,0.121946,0.777413,0.475221,0.805668,0.065156,0.476005,0.760816,0.380698,0.805771,0.744275,0.77606,1 
0.669188,0.626125,0.82104,0.843772,0.092436,0.905278,0.165198,0.530924,0.645044,0.834768,0.349525,0.564228,0.370131,0.786572,0.137962,0.730789,0.03653,0.992398,0.216264,0.991759,1 
0.466868,0.807622,0.042955,0.229314,0.6656,0.853757,0.940877,0.1459,0.752514,0.760029,0.859151,0.839591,0.71994,0.057713,0.201229,0.490515,0.200821,0.020084,0.736752,0.410702,1 
0.760001,0.886377,0.893281,0.433349,0.702536,0.959901,0.658507,0.247342,0.030544,0.528443,0.91439,0.819058,0.974012,0.419397,0.271745,0.485812,0.471222,0.272506,0.377088,0.653975,1 
0.080882,0.289908,0.223164,0.289647,0.070723,0.306166,0.210374,0.550923,0.846316,0.510217,0.578385,0.978169,0.459012,0.046686,0.355553,0.632332,0.663383,0.025782,0.158325,0.451243,1 
0.882212,0.178976,0.013644,0.879948,0.481068,0.511939,0.874407,0.52352,0.954631,0.826711,0.651398,0.16943,0.983457,0.911859,0.394638,0.031438,0.832491,0.532332,0.722952,0.478088,1 
0.231638,0.090054,0.7226,0.826285,0.703876,0.971737,0.314152,0.004072,0.28783,0.152195,0.521359,0.016575,0.739439,0.579432,0.166572,0.18527,0.591293,0.232036,0.264358,0.073043,1 
0.898387,0.509922,0.78827,0.856215,0.105531,0.796221,0.545291,0.65953,0.234289,0.611126,0.608304,0.03127,0.506334,0.767754,0.129013,0.303038,0.595232,0.335602,0.382038,0.052372,1 
0.930178,0.018919,0.575509,0.266243,0.86285,0.765351,0.304277,0.089629,0.052523,0.034422,0.518948,0.235733,0.124774,0.175995,0.537255,0.233035,0.515539,0.795542,0.933864,0.689279,0 
0.425014,0.816104,0.110514,0.663596,0.974784,0.186076,0.970489,0.055382,0.986821,0.827442,0.399698,0.642139,0.284377,0.470851,0.191266,0.028419,0.052548,0.481945,0.641296,0.304099,1 
0.590186,0.647588,0.290585,0.652635,0.735054,0.161169,0.190371,0.498547,0.350572,0.722898,0.629756,0.038284,0.525166,0.75403,0.478294,0.159756,0.554212,0.213201,0.169266,0.823185,0 
0.349743,0.398588,0.877528,0.949577,0.654533,0.421328,0.630346,0.74299,0.324874,0.743675,0.930486,0.158911,0.990303,0.289609,0.967876,0.923431,0.598731,0.156131,0.649488,0.106553,1 
0.711881,0.880218,0.486657,0.757832,0.928612,0.549451,0.844863,0.523699,0.48269,0.783554,0.183097,0.483179,0.886716,0.759604,0.688218,0.662386,0.475419,0.005447,0.144321,0.818003,0 
0.839162,0.643815,0.967904,0.116151,0.4325,0.133963,0.08675,0.275382,0.092801,0.328089,0.743712,0.591195,0.810384,0.836597,0.366179,0.014339,0.854344,0.279264,0.357838,0.116323,0 
0.27715,0.988619,0.041377,0.342897,0.896332,0.12736,0.009135,0.429951,0.082978,0.983384,0.823251,0.236105,0.074496,0.414026,0.347691,0.532456,0.073017,0.025351,0.991601,0.482283,1 
0.091016,0.692843,0.796765,0.642154,0.362179,0.456622,0.611491,0.320798,0.14823,0.657284,0.559108,0.043176,0.941391,0.417767,0.631278,0.684625,0.387316,0.222102,0.514703,0.563544,0 
0.734835,0.393717,0.694322,0.410995,0.256472,0.733925,0.466957,0.67171,0.877711,0.445514,0.746414,0.033397,0.203138,0.736853,0.444371,0.429842,0.234044,0.178691,0.770951,0.018224,1 
0.334781,0.968822,0.014721,0.79215,0.424082,0.749069,0.233882,0.559344,0.942784,0.514521,0.818789,0.986518,0.880804,0.456743,0.070471,0.293867,0.033953,0.290654,0.78066,0.967735,0 
0.70507,0.729059,0.2959,0.552407,0.264199,0.289312,0.701635,0.180598,0.338954,0.543333,0.571737,0.0071,0.918902,0.255247,0.194767,0.121174,0.326778,0.590121,0.310312,0.830675,1 
0.834497,0.722828,0.167083,0.434498,0.683392,0.727803,0.149026,0.729855,0.405825,0.588454,0.306492,0.536992,0.639214,0.529277,0.876628,0.466362,0.073759,0.644212,0.280429,0.001885,1 
0.781579,0.971527,0.143482,0.728821,0.937651,0.748561,0.60326,0.195912,0.861921,0.568862,0.537867,0.468828,0.387126,0.559818,0.379486,0.90558,0.788314,0.500596,0.860335,0.064475,0 
0.897761,0.008231,0.37976,0.941271,0.572909,0.533961,0.67816,0.924617,0.385162,0.932419,0.156774,0.957481,0.253801,0.793025,0.491907,0.397141,0.762,0.555968,0.158021,0.977458,0 
0.060851,0.674396,0.096154,0.094542,0.592505,0.729944,0.042484,0.360527,0.344993,0.460504,0.966399,0.000079,0.98897,0.117129,0.658269,0.200391,0.040571,0.43123,0.754181,0.967784,0 
0.144795,0.743743,0.388222,0.392681,0.680216,0.524669,0.222453,0.479615,0.148591,0.594446,0.82056,0.860027,0.231812,0.847811,0.203221,0.773036,0.973887,0.176387,0.95154,0.67296,1 
0.277075,0.587912,0.409505,0.70229,0.788963,0.2281,0.377205,0.054893,0.301276,0.125346,0.183634,0.946672,0.981344,0.999003,0.18124,0.509485,0.113643,0.398715,0.513912,0.429049,1 
0.541492,0.775312,0.475961,0.558659,0.667962,0.823,0.901688,0.057948,0.700208,0.578126,0.80347,0.829561,0.802929,0.311525,0.910861,0.156456,0.964307,0.209473,0.854019,0.478734,0 
0.671766,0.202536,0.481852,0.191237,0.945057,0.072103,0.208592,0.191798,0.880631,0.14115,0.342064,0.664942,0.623956,0.4388,0.062761,0.246904,0.605379,0.21748,0.094883,0.285287,0 
0.95034,0.097008,0.138832,0.380258,0.206164,0.911694,0.819226,0.774088,0.915381,0.544528,0.243308,0.441986,0.109456,0.646814,0.261689,0.929525,0.496995,0.162101,0.17672,0.080626,1 
0.976972,0.000015,0.953306,0.804932,0.12018,0.038627,0.952838,0.944527,0.43107,0.873213,0.832972,0.117374,0.527348,0.374817,0.534301,0.138429,0.856128,0.173728,0.209544,0.249312,0 
0.20314,0.641059,0.541698,0.923526,0.045446,0.805798,0.144656,0.456618,0.748293,0.915278,0.643131,0.899268,0.713201,0.023723,0.588286,0.14624,0.847063,0.076561,0.581288,0.155195,0 
0.140979,0.44743,0.849094,0.336786,0.722753,0.780348,0.045059,0.131094,0.478421,0.291225,0.231575,0.665309,0.225865,0.390954,0.842729,0.173739,0.467526,0.606532,0.922053,0.553578,0 
0.949421,0.297209,0.083778,0.028511,0.61011,0.589382,0.455537,0.397121,0.015961,0.286996,0.326313,0.754179,0.047992,0.253444,0.345491,0.890308,0.430785,0.906474,0.897174,0.799109,1 
0.675404,0.019382,0.708533,0.850763,0.145927,0.979756,0.841735,0.227203,0.253182,0.021306,0.9661,0.156394,0.229434,0.714832,0.210441,0.331831,0.544252,0.18111,0.955109,0.658301,1 
0.784448,0.071521,0.639102,0.126045,0.739949,0.351476,0.029645,0.182869,0.512643,0.317219,0.429985,0.447365,0.6967,0.078323,0.985712,0.986307,0.066542,0.946239,0.590728,0.665396,0 
0.752608,0.783477,0.891071,0.274926,0.585239,0.388523,0.53811,0.23058,0.143451,0.418364,0.1522,0.654428,0.058071,0.183488,0.42371,0.552351,0.287648,0.889475,0.400406,0.621496,0 
0.410753,0.544824,0.288482,0.944979,0.45971,0.806412,0.029124,0.460967,0.458528,0.491979,0.503282,0.629381,0.621711,0.353289,0.464428,0.161853,0.120846,0.974158,0.202373,0.02919,1 
0.432309,0.334252,0.500793,0.215515,0.54211,0.662586,0.666949,0.849342,0.702857,0.693933,0.284129,0.409254,0.013024,0.336821,0.865692,0.675491,0.820115,0.063583,0.774128,0.978604,0 
0.837066,0.040918,0.609412,0.082508,0.905118,0.133691,0.767951,0.731613,0.536627,0.435194,0.026791,0.490361,0.727714,0.903858,0.817285,0.008389,0.043335,0.019407,0.318262,0.255645,0 
0.646317,0.110714,0.620805,0.589194,0.767107,0.153105,0.995059,0.737062,0.092386,0.384651,0.724068,0.914367,0.688455,0.048941,0.060463,0.323106,0.369187,0.936161,0.608874,0.229353,1 
0.868577,0.164728,0.840287,0.66026,0.784348,0.822559,0.504121,0.518129,0.021763,0.67002,0.419612,0.569966,0.385753,0.095865,0.500192,0.338296,0.044653,0.912999,0.892828,0.392666,0 
0.820292,0.382636,0.798899,0.921133,0.646871,0.063445,0.883986,0.74718,0.085013,0.696526,0.181014,0.149875,0.477569,0.357577,0.044524,0.943717,0.190194,0.534351,0.023426,0.279519,0 
0.392419,0.62054,0.485363,0.538782,0.003882,0.556445,0.447952,0.511416,0.755573,0.992327,0.350428,0.770285,0.797408,0.402086,0.433825,0.785951,0.921123,0.032905,0.988627,0.861105,0 
0.261435,0.440779,0.975908,0.406575,0.288611,0.632341,0.431294,0.429417,0.012044,0.510162,0.620641,0.358488,0.577089,0.401698,0.13216,0.49404,0.856417,0.941337,0.961779,0.43523,1 
0.212289,0.470485,0.176857,0.813107,0.337621,0.422393,0.927931,0.536492,0.971416,0.86645,0.419004,0.544322,0.328045,0.500901,0.943944,0.750397,0.280109,0.903479,0.249893,0.465098,0 
0.691008,0.776177,0.298152,0.083559,0.806081,0.253411,0.958816,0.24085,0.280081,0.082077,0.297536,0.952182,0.243999,0.627511,0.891059,0.47972,0.795641,0.211115,0.042813,0.797491,0 
0.436102,0.243428,0.860595,0.562034,0.268197,0.980683,0.905492,0.438769,0.223116,0.503376,0.524511,0.482748,0.188022,0.692158,0.038925,0.027291,0.669983,0.559353,0.676194,0.19518,1 
0.55061,0.283666,0.505386,0.714426,0.560932,0.691155,0.664312,0.194306,0.337504,0.727296,0.851215,0.397194,0.308441,0.672982,0.394617,0.327899,0.202011,0.471545,0.212041,0.154557,0 
0.6706,0.554414,0.62161,0.073793,0.379351,0.979763,0.280137,0.237728,0.921417,0.531526,0.487088,0.771554,0.090761,0.665395,0.715924,0.727774,0.368605,0.833947,0.512609,0.546839,1 
0.961085,0.774788,0.835656,0.223803,0.363361,0.803616,0.502911,0.916729,0.219384,0.018355,0.657326,0.175005,0.196693,0.591041,0.06731,0.314301,0.702105,0.000867,0.636813,0.719839,1 
0.526804,0.14483,0.716106,0.020744,0.928324,0.751666,0.676312,0.145638,0.232082,0.420273,0.739041,0.243279,0.766602,0.90557,0.237071,0.331919,0.834212,0.982766,0.322825,0.327182,1 
0.462998,0.335251,0.638467,0.790682,0.885955,0.431845,0.614768,0.340173,0.04974,0.285881,0.875452,0.166971,0.968115,0.32163,0.689554,0.517468,0.404123,0.31281,0.536409,0.312978,0 
0.190232,0.50344,0.62618,0.305766,0.477128,0.573066,0.653437,0.29899,0.339526,0.066371,0.152094,0.994459,0.461325,0.271462,0.567097,0.974426,0.072628,0.301621,0.561565,0.172338,0 
0.917569,0.312075,0.137666,0.942285,0.794631,0.366333,0.865319,0.498083,0.130031,0.455906,0.884907,0.06025,0.119986,0.572748,0.378461,0.522816,0.209093,0.535471,0.888406,0.831757,0 
0.059773,0.478446,0.203726,0.552997,0.711639,0.527125,0.530498,0.300292,0.329895,0.203442,0.317087,0.791949,0.798269,0.531896,0.413809,0.31021,0.424703,0.64995,0.212751,0.248282,0 
0.196973,0.965607,0.03546,0.247343,0.350593,0.550562,0.314565,0.149518,0.492797,0.509065,0.049944,0.622696,0.164122,0.520645,0.610883,0.849169,0.513019,0.61911,0.202733,0.112495,1 
0.70914,0.54073,0.219907,0.465579,0.827388,0.651289,0.266614,0.917883,0.197505,0.544674,0.842545,0.740791,0.632937,0.894953,0.56282,0.557533,0.527884,0.039378,0.309803,0.857729,0 
0.542915,0.071537,0.898957,0.456466,0.487196,0.93184,0.681765,0.203974,0.04936,0.096836,0.005775,0.944355,0.229202,0.989327,0.605169,0.320415,0.678854,0.158018,0.80482,0.526596,0 
0.674797,0.608447,0.886625,0.523057,0.110976,0.406197,0.088971,0.541422,0.728523,0.818899,0.488498,0.936266,0.779004,0.815306,0.447926,0.566353,0.45583,0.697685,0.404492,0.925737,0 
0.722381,0.008094,0.520648,0.187244,0.615634,0.619563,0.121971,0.169457,0.710484,0.099986,0.906809,0.99324,0.192681,0.019529,0.628029,0.854954,0.907225,0.861623,0.319255,0.910889,0 
0.824267,0.593102,0.166367,0.741107,0.596016,0.750838,0.809542,0.240717,0.26583,0.110189,0.201987,0.0728,0.734631,0.614865,0.148552,0.009532,0.289963,0.268327,0.300744,0.586706,1 
0.359488,0.113552,0.694238,0.501754,0.663357,0.26107,0.880785,0.096468,0.1089,0.164366,0.328514,0.08303,0.096226,0.987307,0.042906,0.395578,0.384799,0.95997,0.295336,0.679434,1 
0.308732,0.077285,0.936859,0.466221,0.922496,0.359145,0.021999,0.525529,0.608947,0.16114,0.370644,0.232367,0.787982,0.701859,0.255671,0.044566,0.626883,0.055681,0.619803,0.345401,1 
0.072312,0.349235,0.097214,0.974105,0.099119,0.79525,0.643769,0.74056,0.80261,0.499226,0.764315,0.100346,0.848554,0.682404,0.166285,0.952466,0.839213,0.078759,0.165946,0.214433,1 
0.353829,0.784221,0.326922,0.42804,0.778489,0.763146,0.620212,0.154039,0.552932,0.550001,0.860749,0.32506,0.13087,0.423529,0.297586,0.043487,0.775531,0.476153,0.013157,0.534671,1 
0.29362,0.553141,0.221589,0.095701,0.948563,0.99404,0.646894,0.916108,0.087868,0.473184,0.908928,0.589274,0.469601,0.006561,0.248319,0.981915,0.879454,0.369074,0.98114,0.88392,1 
0.392549,0.749272,0.789934,0.521954,0.553094,0.457859,0.329753,0.5876,0.820173,0.901794,0.656194,0.904474,0.859421,0.837582,0.66701,0.238603,0.648023,0.125322,0.089648,0.042519,1 
0.904413,0.819373,0.544189,0.115862,0.054257,0.451993,0.864441,0.263971,0.800747,0.793043,0.169538,0.040782,0.37991,0.201906,0.144196,0.573493,0.750618,0.92697,0.607863,0.283873,1 
0.294137,0.353575,0.731313,0.044661,0.07954,0.253064,0.193802,0.939456,0.388961,0.543587,0.164729,0.330566,0.990667,0.93757,0.240817,0.381726,0.598053,0.121257,0.373145,0.531168,1 
0.059173,0.788514,0.377928,0.665467,0.08408,0.934057,0.840777,0.905678,0.7362,0.300562,0.096226,0.984677,0.489157,0.769597,0.49264,0.168258,0.381937,0.788074,0.337194,0.552405,0 
0.69292,0.629949,0.756416,0.355309,0.59733,0.407131,0.204876,0.515068,0.472764,0.264079,0.507921,0.502642,0.873979,0.117329,0.133905,0.764539,0.710771,0.634188,0.857215,0.620799,1 
0.83173,0.884105,0.095443,0.761277,0.041865,0.241725,0.982375,0.706813,0.563521,0.672388,0.673054,0.731789,0.087718,0.488865,0.467971,0.780693,0.856985,0.032347,0.090538,0.853701,0 
0.670942,0.501234,0.855274,0.184905,0.312361,0.328031,0.523766,0.291721,0.654096,0.087647,0.361219,0.635129,0.626238,0.909665,0.278541,0.197772,0.298047,0.762662,0.973175,0.760595,1 
0.560655,0.780396,0.666518,0.03858,0.284207,0.007714,0.376524,0.122245,0.367108,0.558264,0.661216,0.863998,0.795175,0.196621,0.422108,0.947032,0.684976,0.784186,0.666147,0.379346,1 
0.298333,0.861233,0.090557,0.066623,0.183899,0.876722,0.977104,0.935044,0.926906,0.223019,0.160538,0.79879,0.469662,0.284418,0.770629,0.796831,0.603027,0.166359,0.037951,0.759767,1 
0.023079,0.636501,0.700699,0.309837,0.297343,0.079329,0.453111,0.845865,0.191442,0.942699,0.435653,0.819799,0.06968,0.237767,0.982936,0.872608,0.502047,0.142989,0.717406,0.464703,0 
0.785315,0.658384,0.605183,0.609693,0.817337,0.558028,0.774964,0.200122,0.651371,0.59672,0.741759,0.200037,0.101183,0.041071,0.174281,0.671544,0.967876,0.115712,0.498131,0.201203,1 
0.815853,0.882139,0.436493,0.796965,0.738009,0.400663,0.055884,0.737481,0.219175,0.765234,0.006547,0.17303,0.032075,0.746393,0.425438,0.500905,0.081449,0.329369,0.40427,0.668003,0 
0.249735,0.392349,0.01597,0.589497,0.591626,0.134203,0.639899,0.814841,0.675014,0.631456,0.729567,0.421,0.472286,0.081058,0.226111,0.867671,0.96863,0.868499,0.536636,0.210406,1 
0.572949,0.590102,0.368582,0.634925,0.492178,0.5538,0.739615,0.749531,0.461256,0.084479,0.167096,0.452441,0.608681,0.167992,0.382002,0.476953,0.781536,0.58216,0.909259,0.909792,0 
0.354061,0.683651,0.509745,0.076559,0.400302,0.446308,0.788819,0.193134,0.124046,0.179585,0.242016,0.093005,0.608212,0.594932,0.630653,0.157848,0.271058,0.533547,0.858402,0.302371,0 
0.898006,0.720609,0.454427,0.494264,0.755592,0.369165,0.359554,0.82627,0.087973,0.321063,0.958975,0.599744,0.246647,0.682859,0.208307,0.227724,0.810465,0.591368,0.259431,0.020407,1 
0.315711,0.826535,0.208316,0.077058,0.634995,0.478578,0.459128,0.575771,0.618852,0.771836,0.727238,0.726116,0.345448,0.449543,0.888313,0.529609,0.211431,0.831725,0.721486,0.279066,0 
0.140938,0.772705,0.091699,0.420277,0.389983,0.265188,0.269588,0.998085,0.779838,0.364657,0.896894,0.41382,0.705788,0.440839,0.571185,0.632196,0.936521,0.50223,0.145727,0.293119,0 
0.04466,0.485197,0.618701,0.407547,0.290342,0.950916,0.920506,0.446364,0.917499,0.591435,0.998703,0.667406,0.116382,0.310379,0.347254,0.468146,0.356119,0.41436,0.530001,0.400161,1 
0.3975,0.62786,0.307924,0.236431,0.058904,0.227429,0.695507,0.143594,0.727218,0.580237,0.643658,0.578713,0.680798,0.767561,0.074888,0.003726,0.522962,0.775541,0.681093,0.890615,1 
0.412192,0.943539,0.235039,0.776502,0.319208,0.974692,0.163766,0.320227,0.241204,0.83378,0.785423,0.410606,0.16005,0.284244,0.920633,0.381466,0.543913,0.649252,0.555286,0.299671,0 
0.360719,0.62092,0.853749,0.109722,0.897061,0.587326,0.099797,0.142193,0.157606,0.998723,0.077124,0.123091,0.257761,0.752331,0.992138,0.357404,0.016286,0.439388,0.288799,0.202466,0 
0.904741,0.568609,0.608573,0.295396,0.617113,0.556982,0.70817,0.253768,0.785651,0.361842,0.363527,0.729782,0.78788,0.117401,0.160583,0.765602,0.164975,0.034433,0.601715,0.371163,1 
0.903105,0.12358,0.14125,0.12561,0.717066,0.010725,0.604339,0.389695,0.519456,0.227169,0.940487,0.408818,0.458846,0.877834,0.416397,0.185032,0.266853,0.517471,0.162345,0.501242,0 
0.166694,0.397886,0.452121,0.891915,0.264779,0.988417,0.218628,0.672045,0.172061,0.817432,0.085593,0.359718,0.583331,0.234368,0.630352,0.957524,0.680338,0.649825,0.683555,0.594192,0 
0.518537,0.175514,0.218665,0.970197,0.007507,0.356336,0.78745,0.899727,0.701474,0.863652,0.51727,0.996296,0.379114,0.601797,0.401727,0.210386,0.310728,0.669143,0.988371,0.494924,0 
0.186087,0.010554,0.595437,0.348004,0.907702,0.399797,0.874178,0.362162,0.841931,0.598497,0.874161,0.195633,0.664335,0.152498,0.766004,0.573419,0.635839,0.306962,0.029282,0.02461,1 
0.002736,0.948334,0.222985,0.067294,0.226242,0.314285,0.421654,0.463533,0.916279,0.452013,0.022449,0.984236,0.669331,0.050781,0.906685,0.847428,0.491691,0.326351,0.87397,0.62328,1 
0.127088,0.092937,0.857873,0.935379,0.401652,0.022618,0.679143,0.73015,0.649346,0.362598,0.995816,0.234913,0.387454,0.057509,0.669095,0.979994,0.674419,0.306926,0.979746,0.421413,0 
0.001235,0.077536,0.001785,0.768048,0.142836,0.984916,0.968592,0.590851,0.127336,0.26161,0.651104,0.671502,0.368692,0.236242,0.60863,0.334108,0.052293,0.862604,0.669822,0.195848,0 
0.063173,0.358232,0.154734,0.871172,0.103013,0.938676,0.158402,0.668998,0.154759,0.966732,0.682261,0.733495,0.122654,0.575124,0.52172,0.396447,0.300666,0.966653,0.596611,0.732782,0 
0.303744,0.147572,0.845717,0.440768,0.234027,0.807981,0.897482,0.204506,0.148071,0.42725,0.476015,0.63871,0.34137,0.453032,0.904858,0.764423,0.572872,0.579159,0.130537,0.719193,0 
0.114906,0.730721,0.403758,0.066359,0.432859,0.353904,0.128144,0.635477,0.374169,0.003649,0.414779,0.299577,0.977604,0.023971,0.56534,0.474777,0.401534,0.323767,0.047467,0.413968,0 
0.01382,0.865225,0.523061,0.558616,0.386146,0.502412,0.143534,0.31139,0.792073,0.23443,0.635592,0.597203,0.820788,0.770491,0.666976,0.491389,0.887445,0.543544,0.60363,0.011092,1 
0.74623,0.954594,0.048099,0.889632,0.593688,0.681594,0.483536,0.783434,0.987571,0.344823,0.938497,0.897291,0.600399,0.684899,0.8348,0.456079,0.777127,0.680104,0.084016,0.799689,0 
