salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,class
77203.16967,24821.67698,56,4,7,0,135000,4,397443.3733,1
117703.1123,0,65,3,5,3,135000,7,390757.631,1
111225.0562,0,43,2,6,5,135000,13,125921.0882,1
105712.2015,0,27,0,18,8,135000,13,96414.18793,1
131400.672,0,24,2,14,4,135000,17,403873.6495,1
95389.8234,0,56,3,7,5,135000,9,22964.48615,0
34666.15681,52715.56547,72,1,0,3,135000,13,258222.3772,0
44755.21331,44663.40404,29,0,11,8,74629.79995,11,432995.3477,0
57426.95051,70479.37371,53,2,12,6,135000,7,220860.4519,0
87162.42644,0,61,4,8,4,135000,4,319437.9604,0
88484.53812,0,64,2,9,3,135000,30,77319.4463,0
43091.59812,68897.82477,50,0,4,0,135000,7,319461.4522,1
72403.71017,27444.73137,49,3,7,4,135000,5,60182.33105,0
59988.18544,65724.53839,39,4,18,1,135000,1,154792.0964,0
93426.2711,0,78,1,12,7,135000,22,367259.9404,1
66035.14024,66589.35017,60,0,16,4,135000,11,89620.39571,0
34144.24381,41112.84407,45,1,4,6,135000,2,493494.6784,1
70691.72048,16564.47228,32,1,5,3,135000,6,11907.80624,0
55529.06902,40871.645,40,1,5,0,135000,13,126275.3791,0
52359.63994,35383.82972,46,4,9,0,135000,18,191444.0998,1
127772.0385,0,45,2,14,8,78169.00241,24,284793.0937,1
36319.91777,25491.18373,53,0,3,3,135000,14,299693.5078,1
108008.762,0,64,4,6,5,135000,22,276669.0036,1
139374.3257,0,64,0,18,8,135000,29,104652.5717,1
23542.10104,54818.44648,24,0,4,1,135000,16,118158.9655,1
141269.996,0,54,2,1,4,135000,28,47839.71399,1
58228.30368,27898.88891,58,0,6,3,135000,7,319673.7295,1
35833.21591,75000,68,4,18,6,135000,16,157377.7313,1
39168.98571,74508.9081,70,2,0,6,135000,8,300561.1613,1
45140.62162,61824.4294,27,3,15,6,135000,10,407883.9782,1
146501.5846,0,31,2,4,8,133054.9058,21,417012.4714,1
60851.15412,47725.61709,37,3,12,0,135000,16,44055.97797,0
71653.7745,0,39,0,9,0,135000,25,302056.0734,0
31058.68048,20189.69173,79,1,12,6,135000,30,244180.8437,0
124182.2054,0,61,1,7,2,135000,28,2375.816115,1
82611.63352,0,37,2,8,0,135000,26,154667.6584,0
87669.86934,0,46,1,6,2,135000,12,125894.4935,0
141036.3714,0,63,1,10,3,135000,2,260210.8978,1
33704.15243,46342.94059,38,1,9,8,65698.33054,19,70887.05469,1
40735.90533,17638.75062,56,3,11,4,135000,22,262067.0812,1
63666.43514,31160.23923,55,2,15,0,135000,2,482117.8078,0
68498.16207,57367.93268,74,1,6,8,125940.142,1,298561.46,0
84172.29614,0,61,4,6,0,135000,28,313220.3559,0
44200.61132,70440.3764,58,2,16,5,135000,21,98395.03184,1
78897.96888,0,47,0,17,0,135000,24,97767.91802,0
54895.12096,69878.01731,28,2,11,8,49306.71321,2,317316.6585,0
96214.43064,0,28,3,2,8,133155.0942,26,224503.4236,0
37773.4194,26227.73832,78,4,14,5,135000,26,300697.9296,1
102999.4466,0,54,2,9,3,135000,6,106376.1024,1
133632.2432,0,38,4,9,5,135000,18,0,1
65943.85745,46054.9237,27,4,10,0,135000,1,26484.51496,0
57705.52085,45466.31032,67,2,4,2,135000,9,88278.40571,0
83903.07116,0,70,3,0,1,135000,27,354700.7549,0
118806.3239,0,51,0,3,4,135000,6,15006.02305,1
46893.96052,61845.5411,55,3,17,0,135000,10,279757.7523,1
39006.83934,25532.26197,51,0,4,3,135000,3,240174.4167,1
96402.97922,0,33,1,5,0,135000,23,474360.2315,1
20000,38145.24252,28,0,10,3,135000,27,420416.7665,1
141535.6581,0,73,2,5,2,135000,10,155872.3027,1
149000.665,0,23,1,19,0,135000,4,348996.8482,1
130997.2307,0,27,3,12,2,135000,11,276000.1795,1
66712.61922,74744.25578,27,4,4,7,135000,6,80186.43292,0
27679.12259,37371.41835,26,2,0,2,135000,20,211072.5842,1
79312.85895,29502.33763,68,3,11,6,135000,7,115222.4444,0
127832.8678,0,73,0,12,4,135000,1,470137.8503,1
57790.03829,11714.27124,61,4,16,3,135000,6,9038.107219,0
103525.0508,0,64,4,10,7,135000,2,310380.2928,1
82892.80235,0,78,0,15,8,93563.58312,2,293345.3058,1
147040.1256,0,69,4,9,6,135000,16,446379.0536,1
119290.4804,0,72,1,19,1,135000,8,181099.9592,1
40112.83607,44591.04895,75,4,15,6,135000,17,303531.4103,1
134284.0969,0,46,0,19,4,135000,17,278906.8681,1
124686.9283,0,51,1,4,5,135000,4,249693.6084,1
100540.6093,0,64,2,15,3,135000,7,133177.6969,0
124230.2074,0,76,4,13,4,135000,15,321630.8716,1
83958.76512,0,78,3,4,4,135000,6,339730.6814,0
74036.20418,36106.94045,74,2,2,7,135000,16,395433.724,0
86157.35007,0,71,3,16,8,52064.11269,7,211410.694,0
44856.91024,26534.67007,33,2,3,3,135000,10,156473.4438,1
77200.28835,56897.0303,79,0,10,1,135000,24,25128.95219,0
50068.6463,10000,21,0,4,3,135000,22,473092.8937,0
40211.92689,40835.9363,25,0,0,6,135000,10,158890.8955,0
71326.08357,0,26,4,7,8,82274.3589,13,206065.5698,0
87850.95624,0,57,3,16,2,135000,28,217156.0051,0
82830.84873,0,60,4,19,0,135000,15,73429.1189,0
109016.2522,0,63,3,0,3,135000,1,40301.52623,1
147624.2372,0,47,3,12,7,135000,3,181557.2362,1
116295.0957,0,32,4,11,5,135000,29,397705.4134,1
31146.07252,24682.08669,52,3,4,6,135000,21,93811.42307,1
53074.34481,22289.92697,55,4,2,2,135000,13,259016.8339,1
123786.3209,0,71,3,17,2,135000,20,467006.7777,1
119470.5615,0,73,2,5,1,135000,7,436554.0966,1
141286.0169,0,75,1,18,8,135000,14,73494.40574,1
117014.171,0,71,1,4,8,135000,4,290599.4949,1
103956.6605,0,20,4,17,0,135000,7,491027.4775,1
96133.58446,0,22,3,2,6,135000,8,416871.0626,0
97111.51391,0,31,4,3,7,135000,1,24093.94054,0
102493.1289,0,68,2,7,1,135000,19,5099.111953,1
123027.8693,0,70,2,6,6,135000,8,409711.8953,1
145256.4968,0,53,3,18,0,135000,5,500000,1
63263.86048,33843.17136,55,4,2,5,135000,19,327978.3882,1
125489.3163,0,70,1,12,6,135000,10,322718.5044,1
120496.332,0,66,2,14,8,135000,15,276543.4514,1
62120.5281,15009.29401,79,0,11,1,135000,11,158647.6214,0
67100.49813,39360.61026,42,2,2,7,135000,1,105145.1315,0
105971.7848,0,67,3,5,8,114564.7124,10,16879.03293,1
148221.1762,0,49,3,15,3,135000,3,366404.8325,1
23433.51508,25952.35162,80,3,12,1,135000,2,486033.1844,1
125605.9026,0,22,1,8,2,135000,9,383843.3372,1
133291.7044,0,32,4,18,1,135000,16,315589.0136,1
115522.9573,0,23,1,11,1,135000,3,335995.0402,1
146995.4472,0,74,1,4,4,135000,17,220338.7498,1
133062.9627,0,33,3,7,1,135000,4,426441.1657,1
33928.53302,56867.82046,64,1,0,4,135000,29,163372.73,0
99335.08324,0,76,0,10,7,135000,28,67356.40619,1
143912.3367,0,58,2,5,2,135000,5,496768.8558,1
136159.6192,0,23,0,8,7,135000,20,356010.4248,1
29574.18984,27514.03416,80,4,9,6,135000,25,98780.07492,1
135340.377,0,65,4,13,1,135000,25,235715.8281,1
39547.72259,61600.61426,50,2,5,5,135000,19,376449.1846,1
132427.8258,0,28,2,12,4,135000,12,274325.8188,1
95290.07502,0,71,4,7,8,60706.65543,4,238274.2233,1
75549.66193,64369.89923,49,1,12,4,135000,6,0,0
75449.37662,0,77,3,12,1,135000,30,314149.7703,0
146871.3928,0,44,4,6,2,135000,22,359352.4442,1
43665.19327,65715.4431,67,4,14,7,135000,8,69608.97121,1
27999.68459,75000,41,0,3,8,101346.9962,26,326615.5263,1
140403.0583,0,72,0,11,7,135000,2,15471.49455,1
40179.3354,14029.81555,80,4,6,4,135000,17,295693.564,1
129686.9454,0,80,4,19,1,135000,26,25483.91565,1
61405.2791,48779.76549,67,0,4,6,135000,12,65810.32884,0
24851.93966,12805.40689,58,4,2,5,135000,21,47918.60824,1
73822.74999,0,68,4,9,6,135000,21,446279.8287,0
48285.13691,25748.43509,43,4,12,4,135000,19,423401.1174,1
142084.7351,0,54,0,10,5,135000,16,320437.0068,1
37321.06001,22657.43956,68,0,15,1,135000,9,479004.9339,0
88652.41362,0,80,3,2,2,135000,21,163339.4214,0
139411.1462,0,46,2,15,6,135000,24,275877.3896,1
27996.8206,36918.17369,67,1,11,7,135000,25,199178.6535,0
149309.9057,0,34,2,8,8,51619.1478,20,473006.5624,1
60698.94292,68785.792,43,1,1,3,135000,17,114185.3786,0
139295.7409,0,24,4,11,6,135000,20,49878.62395,1
149167.2066,0,48,0,10,0,135000,13,50704.85139,1
138354.383,0,43,1,6,7,135000,24,327912.858,1
142982.5946,0,72,1,15,0,135000,20,345914.3287,1
30060.93558,56735.72147,56,3,17,2,135000,15,105290.786,1
58958.41236,19916.50884,65,1,5,0,135000,9,410780.4976,0
115337.5907,0,60,4,12,0,135000,5,47145.38422,1
135278.9875,0,47,0,8,6,135000,18,119291.8617,1
134507.3935,0,58,0,6,5,135000,21,367592.2697,1
110681.341,0,23,3,0,8,110291.5546,12,412819.8428,1
149470.481,0,65,3,16,7,135000,29,99101.67151,1
150000,0,77,3,8,0,135000,7,474816.1619,1
93191.05094,0,34,2,18,7,135000,19,229986.5656,0
96224.42298,0,49,0,7,8,112437.3619,12,349531.1169,0
99114.0912,0,36,4,9,7,135000,24,45087.76308,0
69416.26146,60193.14766,76,2,15,8,135000,3,155204.5864,0
63928.81181,19708.87351,42,2,16,3,135000,27,368423.5896,0
136633.0475,0,80,4,1,6,135000,5,410326.9922,1
121760.9015,0,79,2,2,4,135000,6,233500.634,1
119980.5613,0,68,1,8,4,135000,30,111315.2651,1
40602.72901,10000,80,0,5,3,135000,2,21983.91114,0
95762.32036,0,20,1,13,8,123458.4915,23,330384.7117,1
88196.75925,0,63,0,19,1,135000,12,438937.7982,1
67463.3485,30725.3731,54,3,13,3,135000,1,30974.09736,0
79899.75861,0,54,1,4,8,88569.92022,10,23757.58866,0
144954.8168,0,56,2,6,0,135000,25,411017.966,1
32441.03715,67934.64263,77,0,14,8,64721.83512,7,295551.2475,0
31936.57727,14339.88104,37,3,5,7,135000,2,328997.2594,1
22519.40358,34864.65091,33,1,1,5,135000,11,245298.5627,0
63063.05603,49943.63586,59,3,10,2,135000,18,117116.5545,0
83975.91387,0,55,4,5,2,135000,19,245466.2925,0
52307.73264,29961.71104,67,0,9,4,135000,16,0,0
73272.40437,0,55,1,0,5,135000,9,233548.6641,0
47054.34942,74623.47647,26,3,9,0,135000,23,0,1
67593.98846,25197.29766,64,0,15,6,135000,5,108751.4712,0
91214.57994,0,38,1,5,1,135000,3,315087.5973,0
20000,52007.33337,46,4,17,6,135000,2,88078.48717,1
20000,39719.99467,28,3,13,7,135000,16,233706.3161,1
126553.6472,0,80,0,4,2,135000,28,347892.7484,1
120105.6405,0,49,0,15,8,95420.59208,19,208362.8026,0
31735.95442,48697.80742,34,0,7,2,135000,9,0,0
27351.35676,13676.66952,76,0,12,2,135000,30,156505.8253,0
141843.2597,0,49,2,14,5,135000,16,180004.2078,1
107506.836,0,24,3,2,7,135000,30,74605.0951,1
129541.4469,0,45,3,5,7,135000,18,70173.44734,1
102765.4542,0,20,4,12,2,135000,4,215241.4605,0
95275.82549,0,20,1,19,5,135000,29,302959.8983,1
65687.67255,29698.6567,49,2,3,2,135000,23,236152.5922,0
126381.698,0,64,4,12,3,135000,13,368545.5001,1
139120.3161,0,43,2,15,2,135000,17,151041.166,1
56674.99752,31900.61794,39,0,10,8,65486.55658,4,396215.1666,0
140899.2376,0,25,4,7,6,135000,22,78929.82577,1
60218.48814,44599.8194,75,4,17,1,135000,19,21955.86518,0
20000,12138.36868,29,2,18,1,135000,5,450154.3659,1
142449.2826,0,71,0,11,1,135000,7,397059.6984,1
73714.7234,0,47,3,13,3,135000,20,205404.2498,0
138059.6942,0,80,3,7,7,119447.2729,30,5871.453323,1
115929.524,0,77,3,5,4,135000,17,314920.7425,1
73658.04803,18063.48448,26,1,17,1,135000,11,493463.7252,0
38035.05497,48040.95802,20,1,6,4,135000,12,261597.3125,0
60804.91149,36395.31971,55,0,14,7,135000,23,352351.0458,1
36709.09523,43325.01084,46,1,8,5,135000,14,500000,1
109424.3881,0,59,4,0,0,135000,22,310215.0743,0
133029.0725,0,36,3,8,6,135000,6,167628.7873,1
107511.521,0,74,2,15,6,135000,15,10344.83439,1
85655.38904,0,47,0,18,5,135000,12,377564.3367,0
20868.52385,60170.01195,29,3,18,4,135000,5,9983.620605,1
69099.32923,55898.63884,70,1,18,1,135000,6,166325.7957,0
25140.65715,18251.59568,53,4,12,6,135000,18,441625.1146,1
99000.9162,0,65,2,12,6,135000,23,393360.1228,0
118953.092,0,54,4,17,8,69003.72434,6,114907.2983,0
63477.85093,25372.16309,26,4,0,5,135000,8,307800.5339,0
107015.4738,0,74,2,3,4,135000,11,223645.5108,1
124028.2599,0,63,3,7,6,135000,12,86702.98354,1
142310.7795,0,39,2,17,6,135000,14,475417.6149,1
101515.4655,0,25,0,10,4,135000,11,396538.0491,1
48431.01594,13205.68993,36,2,10,0,135000,7,61574.23023,1
86147.61406,0,40,0,10,1,135000,14,116954.9686,0
85212.90472,0,75,0,13,7,135000,30,79360.27304,1
108440.6197,0,55,3,19,6,135000,24,272284.1619,1
118225.1156,0,62,4,6,1,135000,6,283627.1771,1
139631.4368,0,56,3,12,6,135000,8,452319.3146,1
78728.9189,0,47,1,14,5,135000,10,303614.0012,0
71687.64849,46339.43225,71,0,18,6,135000,21,193297.6229,0
31178.11608,40336.52232,25,4,16,6,135000,20,82310.83058,1
71122.16367,43598.91262,48,3,11,4,135000,21,332028.4449,0
65369.73401,35036.30921,74,2,1,2,135000,22,345884.3226,0
131722.701,0,75,4,6,0,135000,14,146477.7015,1
43982.1973,68275.74261,70,0,2,6,135000,9,358287.7931,0
143120.1484,0,26,2,0,7,135000,2,71704.1331,1
117281.0645,0,61,2,12,5,135000,14,463631.2206,1
74971.5294,0,46,1,1,2,135000,10,51544.64446,0
91605.01736,0,35,1,3,6,135000,24,69164.17508,1
78659.45664,0,34,2,0,0,135000,28,197830.1364,0
45824.85407,67230.88807,80,3,3,4,135000,15,356649.4932,1
99035.18668,0,48,4,1,4,135000,4,383528.1533,0
108220.4763,0,58,3,17,2,135000,4,441119.7615,1
106002.3768,0,26,1,9,0,135000,1,495268.1252,1
77462.64322,29035.29237,31,1,10,7,135000,4,499642.9676,0
58277.40829,43189.77944,71,4,10,4,135000,18,336659.9016,0
38274.02728,29519.82477,74,3,13,1,135000,29,455865.2206,1
50637.77683,62463.79109,72,2,2,6,135000,1,403270.9977,0
119039.7633,0,70,2,3,8,132086.2454,30,90896.48211,1
69230.62509,42803.58407,27,0,16,4,135000,7,288923.8889,0
90028.97488,0,60,3,16,5,135000,23,217164.9946,0
24742.82014,34553.51822,47,1,11,5,135000,22,181763.793,1
71452.2358,43160.7279,59,0,8,2,135000,24,257051.0711,1
140760.8363,0,55,3,5,1,135000,1,318285.6788,1
36649.89342,10628.637,71,0,16,2,135000,13,336358.4876,0
49005.04885,34783.67654,59,1,17,6,135000,8,190466.5908,1
93015.48671,0,50,1,6,4,135000,11,125974.0018,0
49079.00854,17401.37972,45,2,9,3,135000,16,165531.8286,0
133791.7803,0,49,0,19,3,135000,11,461142.7392,1
59827.41466,46215.36575,20,4,2,6,135000,20,171977.9957,0
122421.8053,0,62,1,0,8,129334.7428,9,324262.0496,1
68098.54624,25534.50239,61,0,8,2,135000,17,264449.0278,0
47724.60327,23442.01096,45,1,10,1,135000,30,464824.1462,1
85848.12282,0,48,0,5,1,135000,29,369954.5314,0
68993.98667,17885.83843,78,3,19,5,135000,13,220040.3876,0
92682.4014,0,20,1,14,7,104753.3346,1,419822.5549,1
120211.0137,0,74,4,4,7,135000,17,91715.96133,1
94786.07618,0,50,1,9,3,135000,22,193383.5067,0
94414.29992,0,37,1,15,3,135000,2,265306.7934,0
118952.3692,0,33,4,6,5,135000,18,259298.3569,1
125905.3125,0,80,2,0,1,135000,29,0,1
73995.03224,0,57,4,6,2,135000,3,289331.3602,0
21763.34827,13008.50421,36,0,1,2,135000,21,289439.1693,1
90421.00614,0,44,4,9,5,135000,9,499474.7771,0
50451.51424,69513.04652,52,2,16,8,81634.53599,13,295827.0466,0
94545.01388,0,27,3,1,2,135000,6,421131.3217,1
82811.88034,0,61,0,6,8,67984.27161,5,79527.72416,1
67270.98203,55349.61907,73,3,2,6,135000,14,16420.84359,0
132773.0258,0,24,3,4,6,135000,3,400782.3065,1
100253.5435,0,72,4,12,2,135000,18,304837.736,1
124659.1081,0,76,2,2,2,135000,28,459075.8276,1
112019.6108,0,59,4,0,2,135000,8,81740.75535,0
80235.32528,0,37,0,1,4,135000,21,37767.33651,1
101611.9276,0,78,3,15,5,135000,17,107746.749,1
121416.9995,0,68,2,1,1,135000,3,37567.09109,1
101555.2775,0,26,1,1,1,135000,7,401579.946,1
63943.10126,72357.92556,57,3,13,8,89583.1197,24,107384.1802,0
124144.7664,0,47,2,6,1,135000,7,414808.805,1
120162.4022,0,36,0,9,1,135000,23,179329.8071,1
72095.68092,32434.9736,20,2,16,8,74791.236,4,21981.16486,0
61713.66489,72929.75072,61,2,6,3,135000,14,235274.9985,0
20000,71716.23833,46,2,14,2,135000,27,119997.1385,1
77877.71665,0,66,0,7,8,111775.3848,1,486976.3999,1
112290.6919,0,25,0,2,4,135000,3,182672.7863,1
136513.5877,0,24,2,12,8,108858.3847,23,137840.8115,1
150000,0,75,4,12,3,135000,5,235041.3278,1
67472.45768,38873.48054,55,1,16,1,135000,22,321967.8008,0
24256.16646,35543.7551,44,4,14,5,135000,1,125429.0475,1
39607.9904,27127.00048,60,3,4,2,135000,11,27550.09026,1
25906.27103,31385.86178,28,2,1,2,135000,11,15185.14967,1
47814.87151,68625.5582,28,0,12,6,135000,8,339042.0759,0
30628.50823,74208.51246,31,4,11,3,135000,27,360195.4706,1
66953.87812,19615.25662,66,3,8,2,135000,18,69887.52071,0
39169.97787,33145.86184,26,4,5,8,128769.4684,18,214654.3009,1
33530.93412,42088.00995,54,1,11,1,135000,30,177643.3591,1
134503.0592,0,75,2,16,6,135000,4,366905.831,1
66027.89513,51317.39535,51,1,18,6,135000,3,85339.59965,0
129727.7399,0,41,4,2,6,135000,24,330638.4809,1
74532.57496,0,26,4,13,0,135000,21,339172.3174,0
39320.19093,70690.13442,31,0,16,2,135000,6,185276.1961,0
45873.72536,16452.45034,27,0,11,8,135000,14,368189.8552,0
97042.08403,0,71,4,10,4,135000,23,442397.9033,0
110643.2383,0,58,1,7,0,135000,7,439619.1621,1
139434.6277,0,77,1,12,2,135000,7,31448.04398,1
83473.63254,0,69,1,2,0,135000,9,357757.1223,1
91967.24561,0,74,0,8,6,135000,3,140187.4037,1
67550.03768,13808.90965,64,0,8,5,135000,23,480523.7307,0
77002.4323,22007.98251,77,0,12,0,135000,21,187384.1365,0
100550.7702,0,49,3,9,2,135000,19,428567.1318,1
92753.03938,0,20,2,0,0,135000,28,137804.0384,0
133413.0836,0,62,1,12,8,92655.70119,19,454775.8034,1
109175.9547,0,75,4,6,8,129379.84,10,75996.94868,1
133695.8084,0,68,2,14,8,117839.5969,26,344837.9347,1
31639.18213,75000,24,2,2,7,135000,14,226789.1969,1
33777.82198,56128.36627,46,4,14,5,135000,14,299446.0624,1
68785.1395,13940.27972,78,4,2,3,135000,20,128098.1871,0
144679.3276,0,73,0,4,7,118503.736,6,310276.8614,1
96349.97719,0,59,4,12,6,135000,22,38885.74004,0
22051.86456,47726.67935,78,0,6,7,122514.4451,3,357903.5685,1
94074.93105,0,36,1,7,2,135000,8,449423.2977,1
62148.34405,55906.03807,28,2,0,5,135000,10,26859.67988,0
25481.64956,42586.82825,56,0,12,4,135000,6,111871.4925,1
97285.20001,0,53,4,0,8,132732.3273,24,244133.2797,0
80155.67568,0,41,0,9,5,135000,16,434647.3843,0
101054.6407,0,78,1,6,6,135000,26,417051.609,1
106968.9554,0,45,4,18,0,135000,28,389657.1877,0
142004.8891,0,32,3,15,7,135000,1,116536.4227,1
91748.30373,0,44,2,11,6,135000,24,193884.6514,0
42058.43291,47834.15854,70,1,9,2,135000,20,473623.1307,0
68532.95194,11173.58074,74,3,10,8,135000,13,110691.7019,0
82346.07467,0,31,1,0,6,135000,14,111361.9433,1
129747.6633,0,75,3,15,4,135000,4,74062.45791,1
37267.47553,51611.67557,57,4,7,6,135000,30,464634.6594,1
81765.55177,0,63,0,6,6,135000,1,443724.4288,1
28370.24636,24400.5246,31,3,4,4,135000,17,68153.03218,1
91236.2604,0,40,1,18,4,135000,3,464451.7991,0
135893.5316,0,72,3,0,0,135000,25,211774.9877,1
28587.68195,48106.33032,63,4,8,6,135000,28,383127.56,1
143013.3926,0,75,4,18,6,135000,9,465442.5715,1
69922.45607,49243.58947,20,3,19,0,135000,6,344522.9834,0
63216.23526,32649.21009,65,0,9,3,135000,15,2159.499146,0
70184.79401,50551.85018,25,3,12,8,108412.5607,8,494974.568,0
71476.18211,70717.90564,56,4,0,2,135000,1,42650.79703,1
85959.56578,0,41,2,4,6,135000,4,14888.97539,0
35603.85225,46102.76943,34,2,16,3,135000,29,389704.3699,1
128142.5385,0,40,3,11,5,135000,21,0,1
140237.0935,0,20,0,13,2,135000,15,92319.07046,1
105488.5931,0,71,3,12,2,135000,15,168788.4497,1
102306.8579,0,50,2,1,0,135000,8,417509.3204,1
54682.17665,27149.92708,35,0,18,4,135000,29,108682.0747,0
135197.8139,0,68,2,16,8,97512.7177,11,243287.7349,1
145450.3436,0,33,2,9,5,135000,16,131961.3604,1
78250.89095,0,35,4,18,1,135000,24,472502.745,0
29587.62207,49721.5489,80,4,17,6,135000,1,388762.548,1
56572.66753,25474.31171,42,3,18,4,135000,6,92007.39852,0
148692.8458,0,40,3,9,8,62742.37304,27,105549.263,1
70553.30297,26805.66262,71,0,6,4,135000,10,281309.3162,0
90661.77587,0,49,3,7,8,125982.2663,4,246820.9497,0
139274.9289,0,37,1,5,5,135000,5,224154.8607,1
42223.96334,61164.51682,52,2,10,6,135000,15,376177.3004,1
92920.38719,0,79,1,1,5,135000,29,88405.46129,1
121807.2701,0,42,0,19,2,135000,22,83143.65791,1
121626.2925,0,76,0,13,0,135000,24,320342.6629,1
37342.47565,36420.3878,26,0,3,8,135000,9,457099.3919,0
44138.72848,46472.53696,67,4,3,4,135000,4,332151.3991,1
129634.0365,0,50,0,11,7,135000,26,143755.8826,1
148736.3121,0,44,3,18,5,135000,4,152543.6416,1
60027.33259,61476.20801,45,2,13,1,135000,29,208623.6313,0
65120.2267,51106.70598,30,3,12,8,61217.35235,20,201534.6487,0
127810.1261,0,76,2,9,0,135000,6,335513.0778,1
47045.1734,58682.13378,40,2,3,0,135000,22,92166.54095,1
127892.9405,0,67,0,11,0,135000,4,322070.7868,1
60023.69956,27287.42751,32,2,6,1,135000,26,127039.8762,0
89957.94356,0,37,3,19,4,135000,30,8683.661752,0
116372.9287,0,49,4,7,5,135000,8,379338.4821,0
129832.48,0,43,4,16,7,135000,25,301515.2515,1
73637.06985,0,67,1,13,8,85989.86757,14,175537.4995,1
65801.19177,41408.36291,36,3,3,2,135000,24,253767.6314,0
140683.6304,0,41,4,8,3,135000,18,35159.16032,1
48874.50751,40794.38727,35,4,0,2,135000,30,99047.65765,1
120430.0311,0,29,3,5,0,135000,5,369745.0878,1
129356.5299,0,46,4,4,1,135000,16,124310.2638,1
91011.79006,0,66,1,6,6,135000,28,352916.4017,1
64060.42223,55623.14131,27,4,2,3,135000,14,315223.4761,0
105921.3563,0,24,3,11,5,135000,1,214979.9221,1
99767.68615,0,35,3,2,2,135000,10,418235.2525,0
34561.11664,19363.03397,35,3,0,1,135000,2,41777.94511,1
132815.0338,0,49,4,2,3,135000,3,347580.2894,1
124958.6191,0,77,0,14,8,128393.1561,5,59936.24338,1
95321.65824,0,54,1,8,3,135000,7,106877.5946,0
38520.38884,61535.67944,69,4,18,2,135000,13,324860.0023,1
118644.5588,0,31,2,14,5,135000,14,406063.3396,1
59895.85661,45733.16676,27,1,2,5,135000,11,242868.6991,0
41736.06897,49003.38033,38,0,18,1,135000,22,492094.3984,0
26709.06156,27190.53774,72,0,0,5,135000,5,456974.2306,1
58948.5996,39056.40295,43,0,11,1,135000,2,206491.6369,1
48101.18572,71575.01623,75,3,1,7,135000,1,144272.8544,1
120026.6336,0,20,3,0,0,135000,24,157551.6504,1
149142.3679,0,56,1,2,1,135000,30,349297.9786,1
113156.2899,0,36,1,9,2,135000,14,465816.4345,1
73273.87455,16930.10643,72,1,13,8,66879.64443,22,245235.2441,0
127905.2199,0,55,3,4,0,135000,26,262522.3224,1
